chromosome	start	end	length	SV
Chr2	12730283	12731490	1207	DUP
Chr2	12738696	12740292	1596	DUP
Chr2	12738697	12740292	1595	DUP
Chr2	12738697	12740292	1595	TL
Chr2	12740693	12741009	316	DUP
Chr2	12740693	12741009	316	TL
Chr2	12741123	12741859	736	DUP
Chr2	12780617	12780950	333	DUP
Chr2	12590996	12591085	89	INS
Chr2	12800994	12801833	839	DUP
Chr2	12801543	12803094	1551	TL
Chr2	12809671	12810792	1121	DUP
Chr2	12621865	12621932	67	INS
Chr2	12862304	12862370	66	DEL
Chr2	12812000	12812786	786	DUP
Chr2	12678987	12679533	546	INS
Chr2	12756096	12756157	61	INS
Chr2	13036332	13036402	70	DEL
Chr2	13064525	13068401	3876	TL
Chr2	13067963	13068376	413	DUP
Chr2	12875746	12875797	51	INS
Chr2	13095184	13095314	130	DUP
Chr2	13095276	13095382	106	DUP
Chr2	13101810	13102361	551	TL
Chr2	13227626	13227939	313	DUP
Chr2	13232820	13233619	799	TL
Chr2	13239448	13239755	307	DEL
Chr2	13252001	13252091	90	DEL
Chr2	13065028	13065091	63	INS
Chr2	13107733	13107827	94	INS
Chr2	13267871	13268203	332	DUP
Chr2	13335821	13336299	478	DUP
Chr2	13421899	13422420	521	DUP
Chr2	13439233	13439344	111	DEL
Chr2	13361458	13361547	89	INS
Chr2	13480888	13481528	640	DUP
Chr2	13634052	13634495	443	DUP
Chr2	13634369	13634755	386	DUP
Chr2	13451552	13451620	68	INS
Chr2	13475247	13475331	84	INS
Chr2	13495450	13495579	129	INS
Chr2	13722147	13722216	69	DEL
Chr2	13824620	13824684	64	DEL
Chr2	13726804	13727702	898	DUP
Chr2	13841626	13841682	56	DEL
Chr2	13632722	13632775	53	INS
Chr2	13851072	13853800	2728	DUP
Chr2	13885934	13886474	540	DUP
Chr2	13885934	13886477	543	DUP
Chr2	13906669	13908722	2053	TL
Chr2	13909346	13911110	1764	DEL
Chr2	13929897	13929952	55	DEL
Chr2	13764889	13765029	140	INS
Chr2	14012809	14012885	76	INS
Chr2	14044154	14045417	1263	INS
Chr2	14163735	14163809	74	INS
Chr2	14143126	14143404	278	DUP
Chr2	14333883	14335614	1731	DUP
Chr2	14403564	14404730	1166	DUP
Chr2	14405119	14405334	215	DUP
Chr2	14406954	14407027	73	DEL
Chr2	14407894	14412412	4518	DUP
Chr2	14458548	14458601	53	DEL
Chr2	14417022	14417998	976	DUP
Chr2	14457338	14458574	1236	DUP
Chr2	14471754	14471951	197	DUP
Chr2	14471772	14471971	199	DUP
Chr2	14571901	14572746	845	DUP
Chr2	14595011	14595362	351	DUP
Chr2	14636278	14637607	1329	DUP
Chr2	14675745	14676413	668	DEL
Chr2	14811687	14811737	50	DEL
Chr2	14810757	14811946	1189	DUP
Chr2	14858767	14860842	2075	TL
Chr2	14858767	14860847	2080	DUP
Chr2	14862638	14862693	55	DEL
Chr2	14682365	14682436	71	INS
Chr2	14708446	14708753	307	INS
Chr2	14775518	14775574	56	INS
Chr2	14823403	14823516	113	INS
Chr2	15058433	15058485	52	DEL
Chr2	15110055	15110322	267	DEL
Chr2	15134224	15134772	548	DUP
Chr2	15140415	15141390	975	DUP
Chr2	15144216	15144450	234	DUP
Chr2	15144613	15144835	222	DUP
Chr2	14971095	14971156	61	INS
Chr2	15371096	15371884	788	TL
Chr2	15448883	15449111	228	DUP
Chr2	15566811	15568056	1245	TL
Chr2	15731482	15731693	211	DUP
Chr2	15731691	15732058	367	DUP
Chr2	15564415	15569735	5320	INS
Chr2	15823148	15823198	50	DEL
Chr2	15821364	15821622	258	DUP
Chr2	15741000	15741084	84	INS
Chr2	15964503	15964555	52	DEL
Chr2	15884589	15885121	532	DUP
Chr2	15972317	15972568	251	TL
Chr2	15994741	15994862	121	DEL
Chr2	15813133	15813188	55	INS
Chr2	16150387	16151305	918	DUP
Chr2	16253596	16253705	109	DEL
Chr2	16279604	16279845	241	DUP
Chr2	16279604	16280349	745	TL
Chr2	16318982	16319137	155	DEL
Chr2	16339581	16339641	60	DEL
Chr2	16373124	16373517	393	DUP
Chr2	16379570	16380902	1332	TL
Chr2	16453503	16453607	104	DEL
Chr2	16457263	16457337	74	DEL
Chr2	16552993	16553052	59	DEL
Chr2	16382863	16383112	249	INS
Chr2	16560518	16560782	264	DUP
Chr2	16596227	16596529	302	TL
Chr2	16625761	16626591	830	DUP
Chr2	16626093	16626817	724	DUP
Chr2	16503003	16503060	57	INS
Chr2	16708052	16708156	104	DEL
Chr2	16814293	16814561	268	DUP
Chr2	16876087	16876737	650	TL
Chr2	16876421	16877147	726	TL
Chr2	16748680	16748840	160	INS
Chr2	16890472	16890707	235	DUP
Chr2	16920881	16921710	829	DUP
Chr2	16920889	16921713	824	DUP
Chr2	16953030	16953393	363	DUP
Chr2	16953030	16953393	363	TL
Chr2	16972706	16973509	803	DUP
Chr2	16972706	16973832	1126	DUP
Chr2	17009147	17009298	151	DEL
Chr2	16980973	16981257	284	DUP
Chr2	17092688	17095519	2831	DUP
Chr2	16996719	16997390	671	INS
Chr2	17253232	17253453	221	DEL
Chr2	17289051	17289565	514	DEL
Chr2	17502082	17502166	84	DEL
Chr2	17453212	17454077	865	INS
Chr2	17788759	17789191	432	DEL
Chr2	17107881	17108156	275	DUP
Chr2	17415552	17416684	1132	DUP
Chr2	17904369	17905085	716	DUP
Chr2	17904928	17905407	479	DUP
Chr2	17924332	17924582	250	DEL
Chr2	17829116	17829207	91	INS
Chr2	17837555	17838596	1041	INS
Chr2	17951755	17952147	392	DUP
Chr2	17952272	17952522	250	DUP
Chr2	18129877	18129928	51	DEL
Chr2	18142091	18142143	52	DEL
Chr2	18032222	18032616	394	INS
Chr2	18083974	18084290	316	INS
Chr2	18091979	18093285	1306	DUP
Chr2	18396632	18396789	157	DEL
Chr2	18388497	18388667	170	INS
Chr2	18651262	18651999	737	TL
Chr2	18663421	18663762	341	DUP
Chr2	18709081	18709349	268	DUP
Chr2	18710785	18711053	268	DUP
Chr2	18890394	18890757	363	TL
Chr2	19100452	19100519	67	DEL
Chr2	19170966	19171046	80	DEL
Chr2	19195410	19196757	1347	DUP
Chr2	19196466	19196755	289	TL
Chr2	19219897	19220608	711	DUP
Chr2	19235507	19235968	461	DUP
Chr2	19088588	19088641	53	INS
Chr2	19388241	19388690	449	DUP
Chr2	19413902	19414654	752	DUP
Chr2	19528496	19528849	353	DUP
Chr2	19697219	19697833	614	DUP
Chr2	19697473	19698289	816	DUP
Chr2	19697664	19698289	625	DUP
Chr3	1	101	100	DUP
Chr3	396669	396733	64	INS
Chr3	422680	423197	517	DUP
Chr3	782092	792473	10381	INV
Chr3	791956	799339	7383	TL
Chr3	826864	827088	224	DEL
Chr3	911037	911133	96	DEL
Chr3	1198664	1198845	181	DEL
Chr3	1237030	1237285	255	INS
Chr3	1143163	1143567	404	DUP
Chr3	1180563	1181098	535	DUP
Chr3	1372287	1372356	69	INS
Chr3	1408194	1408432	238	DEL
Chr3	1555425	1555896	471	DUP
Chr3	1571380	1572136	756	DUP
Chr3	1579191	1579247	56	INS
Chr3	1583399	1583470	71	INS
Chr3	1602239	1602290	51	DEL
Chr3	1607056	1607226	170	DUP
Chr3	1672398	1672766	368	DUP
Chr3	1682032	1682091	59	INS
Chr3	1709438	1709609	171	INS
Chr3	1720633	1720771	138	INS
Chr3	1860996	1861055	59	DEL
Chr3	1884544	1884621	77	DEL
Chr3	1959024	1959213	189	DEL
Chr3	1963377	1963452	75	DEL
Chr3	1976936	1977422	486	INS
Chr3	1960858	1962845	1987	DUP
Chr3	2093268	2094558	1290	DEL
Chr3	2104581	2104632	51	INS
Chr3	2205557	2205880	323	DUP
Chr3	2259576	2260094	518	DUP
Chr3	2260097	2260908	811	DUP
Chr3	2361603	2362087	484	DUP
Chr3	2586746	2586858	112	INS
Chr3	2572445	2572528	83	DEL
Chr3	2602590	2602738	148	INS
Chr3	2648231	2648282	51	DEL
Chr3	2600909	2601600	691	DUP
Chr3	2772613	2773756	1143	DUP
Chr3	2772622	2773754	1132	DUP
Chr3	2774870	5252859	2477989	INV
Chr3	5263264	5263123	141	INS
Chr3	3114469	3114525	56	DEL
Chr3	3968278	3968191	87	INS
Chr3	4160163	4160224	61	DEL
Chr3	4346070	4346123	53	DEL
Chr3	3675632	3672529	3103	INS
Chr3	4571478	4571549	71	DEL
Chr3	4741222	4741289	67	DEL
Chr3	3294198	3294143	55	INS
Chr3	3270087	3270034	53	INS
Chr3	4975796	4975848	52	DEL
Chr3	5068513	5069023	510	DEL
Chr3	5149055	5149112	57	DEL
Chr3	5164896	5165121	225	DEL
Chr3	2849361	2849307	54	INS
Chr3	2817686	2817634	52	INS
Chr3	2808416	2818902	10486	DUP
Chr3	2970565	2971575	1010	DUP
Chr3	3080019	3080595	576	DUP
Chr3	3080024	3080590	566	DUP
Chr3	3465990	3466286	296	DUP
Chr3	3478252	3479263	1011	DUP
Chr3	3716342	3717212	870	DUP
Chr3	3716345	3717224	879	DUP
Chr3	3987677	3988427	750	DUP
Chr3	4274930	4275550	620	DUP
Chr3	4274930	4276775	1845	DUP
Chr3	4278570	4282555	3985	DUP
Chr3	4287541	4289110	1569	DUP
Chr3	4494074	4494359	285	DUP
Chr3	4584756	4585297	541	DUP
Chr3	5277966	5286733	8767	TL
Chr1	9470085	9470010	75	INS
Chr3	5277970	5282115	4145	DUP
Chr3	5277987	5285677	7690	TL
Chr3	14731776	14731830	54	INS
Chr3	5297020	5297074	54	DEL
Chr3	5379688	5380238	550	TL
Chr3	5566725	5566780	55	DEL
Chr3	5704517	5704571	54	DEL
Chr3	5804452	5804504	52	INS
Chr3	5622033	5624124	2091	DUP
Chr3	5651127	5652443	1316	DUP
Chr3	5867241	5867589	348	INS
Chr3	5839303	5840254	951	TL
Chr3	5900709	5900773	64	DEL
Chr3	5929425	5929909	484	DUP
Chr3	5929935	5930656	721	DUP
Chr3	5961446	5961541	95	INS
Chr3	6031157	6031215	58	INS
Chr3	6044195	6045803	1608	INS
Chr3	6150532	6150582	50	INS
Chr3	6433308	6433938	630	DEL
Chr3	6486326	6487250	924	TL
Chr3	6629209	6629302	93	INS
Chr3	6542556	6544147	1591	DUP
Chr3	6728925	6729497	572	TL
Chr3	6771337	6771389	52	DEL
Chr3	6913071	6913319	248	DUP
Chr3	6940597	6941485	888	DUP
Chr3	6940598	6941484	886	DUP
Chr3	6991495	6992369	874	DUP
Chr3	6991495	6992378	883	DUP
Chr3	6991495	6992788	1293	TL
Chr3	6992785	6993210	425	DUP
Chr3	7163056	7163106	50	INS
Chr3	7279091	7280157	1066	TL
Chr3	7286699	7286994	295	DUP
Chr3	7286699	7286995	296	DUP
Chr3	7286699	7286995	296	DUP
Chr3	7286699	7286995	296	DUP
Chr3	7286709	7286995	286	DUP
Chr3	7291181	7291821	640	DUP
Chr3	7329646	7329746	100	INS
Chr3	7318501	7319270	769	DUP
Chr3	7342840	7343201	361	TL
Chr3	7387948	7388309	361	DUP
Chr3	7387949	7388309	360	DUP
Chr3	7560117	7560335	218	DUP
Chr3	7696215	7697766	1551	DUP
Chr3	7811216	7811449	233	INS
Chr3	7846128	7846274	146	DEL
Chr3	7782241	7782571	330	DUP
Chr3	7785885	7786456	571	DUP
Chr3	7785885	7786456	571	DUP
Chr3	7850504	7851837	1333	DUP
Chr3	7851838	7855487	3649	DUP
Chr3	7855337	7860517	5180	DUP
Chr3	7856076	7856503	427	DUP
Chr3	7860518	7860928	410	DUP
Chr3	7936981	7937568	587	DUP
Chr3	7936982	7937572	590	TL
Chr3	7936983	7937571	588	DUP
Chr3	7936983	7937572	589	DUP
Chr3	7936984	7937571	587	DUP
Chr3	7994829	7996111	1282	DUP
Chr3	7994829	7996650	1821	DUP
Chr3	8003366	8003677	311	DUP
Chr3	8093503	8095939	2436	DUP
Chr3	8093507	8095941	2434	DUP
Chr3	8101038	8101691	653	DUP
Chr3	8101690	8102910	1220	DUP
Chr3	8126052	8126263	211	DUP
Chr3	8129777	8130847	1070	DUP
Chr3	8130849	8131476	627	DUP
Chr3	8198634	8202075	3441	INS
Chr3	8188933	8189249	316	DUP
Chr3	8209798	8211995	2197	DUP
Chr3	8210473	8211995	1522	DUP
Chr3	8344901	8345234	333	TL
Chr3	8407666	8409403	1737	TL
Chr3	8492129	8493381	1252	DUP
Chr3	8537355	8542698	5343	DUP
Chr3	8596097	8596969	872	TL
Chr3	8684950	8685094	144	DUP
Chr3	8789331	8791042	1711	DEL
Chr3	8842970	8854751	11781	TL
Chr3	8846543	8854751	8208	DUP
Chr3	8846543	8858229	11686	DUP
Chr3	8846543	8858232	11689	DUP
Chr3	8857859	8858230	371	DUP
Chr3	8874894	8875673	779	TL
Chr3	8975055	8975128	73	INS
Chr3	8985633	8985802	169	DEL
Chr3	9078028	9078087	59	DEL
Chr3	9099159	9101831	2672	DUP
Chr3	9109250	9113357	4107	DUP
Chr3	9139669	9139744	75	DEL
Chr3	9139976	9140027	51	DEL
Chr3	9171883	9171982	99	DUP
Chr3	9194022	9194175	153	DEL
Chr3	9226633	9231377	4744	DUP
Chr3	9226633	9231377	4744	TL
Chr3	9236767	9237053	286	TL
Chr3	9361800	9363480	1680	DUP
Chr3	9383764	9386334	2570	DUP
Chr3	9385008	9385374	366	DUP
Chr3	9423293	9423376	83	INS
Chr3	9404284	9404347	63	DEL
Chr3	9434883	9436676	1793	DUP
Chr3	9442390	9444593	2203	DUP
Chr3	9444591	9450472	5881	DUP
Chr3	9471177	9472122	945	TL
Chr3	9540461	9541247	786	DEL
Chr3	9556175	9556528	353	TL
Chr3	9558202	9559680	1478	DUP
Chr3	9583992	9588698	4706	INS
Chr3	9590178	9590245	67	INS
Chr3	9635140	9635586	446	INS
Chr3	9608077	9610454	2377	DUP
Chr3	9611765	9613216	1451	DUP
Chr3	9613221	9616281	3060	DUP
Chr3	9613221	9625559	12338	TL
Chr3	9616392	9618675	2283	DUP
Chr3	9618092	9621875	3783	TL
Chr3	9618779	9625558	6779	DUP
Chr3	9628577	9628648	71	DEL
Chr3	9685914	9685981	67	DEL
Chr3	9649041	9649737	696	DUP
Chr3	9664083	9664349	266	DUP
Chr3	9723883	9736151	12268	DUP
Chr3	9739386	9740582	1196	TL
Chr3	9739392	9739887	495	DUP
Chr3	9739392	9739887	495	TL
Chr3	9739392	9740579	1187	DUP
Chr3	9739397	9740588	1191	DUP
Chr3	9808119	9809189	1070	DUP
Chr3	9861864	9862123	259	TL
Chr3	9903068	9903121	53	INS
Chr3	9938642	9938711	69	INS
Chr3	9929396	9929466	70	DEL
Chr3	10013499	10013584	85	INS
Chr3	9981930	9982213	283	DEL
Chr3	10015170	10015245	75	DEL
Chr3	10096371	10101392	5021	INS
Chr3	10082060	10082830	770	DUP
Chr3	10106177	10111467	5290	DUP
Chr3	10106249	10111467	5218	DUP
Chr3	10143816	10144255	439	DUP
Chr3	10143825	10144255	430	DUP
Chr3	10143829	10144255	426	DUP
Chr3	10143829	10144255	426	DUP
Chr3	10143829	10144255	426	DUP
Chr3	10143829	10144259	430	DUP
Chr3	10166812	10169170	2358	TL
Chr3	10176780	10177759	979	DUP
Chr3	10181983	10182390	407	TL
Chr3	10200636	10202621	1985	DUP
Chr3	10294445	10294950	505	DUP
Chr3	10294445	10295173	728	DUP
Chr3	10393270	10396891	3621	DUP
Chr3	10397488	10398331	843	DUP
Chr3	10402517	10403496	979	DUP
Chr3	10404271	10404812	541	DUP
Chr3	10468231	10468664	433	INS
Chr3	10414026	10414783	757	TL
Chr3	10416863	10417076	213	DUP
Chr3	10416864	10417673	809	DUP
Chr3	10417102	10417681	579	DUP
Chr3	10417136	10417492	356	DUP
Chr3	10502815	10502981	166	INS
Chr3	10476536	10476598	62	DEL
Chr3	10495707	10496814	1107	TL
Chr3	10509519	10511756	2237	DUP
Chr3	10514623	10515003	380	DUP
Chr3	10588723	10589496	773	INS
Chr3	10543426	10543836	410	DUP
Chr3	10554573	10574045	19472	DUP
Chr3	10556132	10556777	645	DUP
Chr3	10558806	10574045	15239	DUP
Chr3	10574353	10575083	730	DUP
Chr3	10574734	10575083	349	DUP
Chr3	10575095	10575400	305	DUP
Chr3	10575234	10575507	273	DUP
Chr3	10577158	10581824	4666	DEL
Chr3	10584064	10584955	891	DUP
Chr3	10585032	10585974	942	DUP
Chr3	10628483	10628710	227	INS
Chr3	10611907	10616990	5083	DEL
Chr3	10681392	10681951	559	DUP
Chr3	10708627	10709178	551	DEL
Chr3	10758930	10759001	71	INS
Chr3	10718344	10719012	668	DUP
Chr3	10751115	10752366	1251	DUP
Chr3	10767226	10772447	5221	DUP
Chr3	10776368	10777002	634	DUP
Chr3	10791112	10791549	437	DUP
Chr3	10800793	10801182	389	DUP
Chr3	10810402	10811211	809	DUP
Chr3	10812269	10812523	254	DUP
Chr3	10834589	10835590	1001	TL
Chr3	10843809	10843882	73	DEL
Chr3	10969618	10970152	534	INS
Chr3	10862401	10863661	1260	DUP
Chr3	10927702	10927918	216	DUP
Chr3	10931849	10932598	749	TL
Chr3	10937317	10938374	1057	DUP
Chr3	11034250	11034332	82	INS
Chr3	11016111	11020804	4693	DEL
Chr3	11048582	11048638	56	DEL
Chr3	11054940	11055425	485	DUP
Chr3	11055525	11055896	371	TL
Chr3	11055896	11062357	6461	DUP
Chr3	11055896	11062358	6462	DUP
Chr3	11062284	11062514	230	DUP
Chr3	11062358	11062843	485	DUP
Chr3	11080177	11080325	148	DUP
Chr3	11089982	11090163	181	DUP
Chr3	11097258	11098480	1222	DUP
Chr3	11097259	11098480	1221	DUP
Chr3	11098709	11099280	571	DUP
Chr3	11178404	11178470	66	INS
Chr3	11132202	11132745	543	TL
Chr3	11146697	11146764	67	DEL
Chr3	11176821	11177853	1032	DUP
Chr3	11177851	11180120	2269	DUP
Chr3	11180120	11180760	640	DUP
Chr3	11180761	11181607	846	DUP
Chr3	11183348	11183892	544	DUP
Chr3	11184952	11185707	755	DUP
Chr3	11325033	11325157	124	INS
Chr3	11338966	11339031	65	INS
Chr3	11306007	11310026	4019	DUP
Chr3	11320584	11320895	311	DEL
Chr3	11415063	11415445	382	INS
Chr3	11322119	11324475	2356	DUP
Chr3	11324474	11327436	2962	DUP
Chr3	11328628	11341896	13268	TL
Chr3	11331255	11331992	737	DUP
Chr3	11346933	11346994	61	DEL
Chr3	11354159	11354259	100	DUP
Chr3	11354159	11354259	100	DUP
Chr3	11367528	11367585	57	DEL
Chr3	11369867	11370130	263	TL
Chr3	11370127	11370359	232	DUP
Chr3	11377856	11378297	441	DUP
Chr3	11379214	11379656	442	DUP
Chr3	11379667	11380110	443	DUP
Chr3	11392991	11394418	1427	DUP
Chr3	11400763	11401820	1057	DUP
Chr3	11417135	11418903	1768	DUP
Chr3	11418981	11424474	5493	DUP
Chr3	11436689	11436862	173	DUP
Chr3	11436907	11438422	1515	DUP
Chr3	11532850	11532936	86	INS
Chr3	11455559	11456305	746	DUP
Chr3	11459153	11459305	152	DUP
Chr3	11489980	11490555	575	DUP
Chr3	11497057	11499126	2069	DUP
Chr3	11501661	11502690	1029	DUP
Chr3	11593687	11594562	875	INS
Chr3	11503431	11503762	331	DUP
Chr3	11513763	11521906	8143	DUP
Chr3	11513763	11521914	8151	DUP
Chr3	11617981	11618297	316	INS
Chr3	11541289	11547958	6669	DUP
Chr3	11541555	11548372	6817	DUP
Chr3	11546150	11549474	3324	TL
Chr3	11552039	11553786	1747	TL
Chr3	11552283	11553786	1503	DUP
Chr3	11553305	11553785	480	DUP
Chr3	11560702	11566122	5420	DUP
Chr3	11563689	11569513	5824	TL
Chr3	11565050	11568542	3492	DUP
Chr3	11575314	11575642	328	TL
Chr3	11575316	11575642	326	DUP
Chr3	11575316	11575642	326	DUP
Chr3	11587325	11587535	210	DUP
Chr3	11588370	11588637	267	DUP
Chr3	11588636	11588951	315	DUP
Chr3	11588949	11589291	342	DUP
Chr3	11593423	11595367	1944	DUP
Chr3	11595366	11601763	6397	TL
Chr3	11597304	11600276	2972	DUP
Chr3	11600502	11601764	1262	DUP
Chr3	11633222	11634021	799	DUP
Chr3	11634015	11638313	4298	DUP
Chr3	11657859	11660585	2726	DUP
Chr3	11663702	11664739	1037	DUP
Chr3	11665272	11666714	1442	DUP
Chr3	11674942	11675948	1006	DUP
Chr3	11676642	11678192	1550	DUP
Chr3	11678190	11688745	10555	DUP
Chr3	11683579	11689823	6244	DUP
Chr3	11689822	11691107	1285	DUP
Chr3	11689999	11691118	1119	DUP
Chr3	11691621	11692815	1194	TL
Chr3	11782427	11782806	379	INS
Chr3	11697082	11702399	5317	DEL
Chr3	11719004	11719505	501	TL
Chr3	11726359	11727451	1092	TL
Chr3	11726360	11726868	508	TL
Chr3	11837807	11837897	90	INS
Chr3	11845778	11845829	51	INS
Chr3	11729539	11730148	609	DUP
Chr3	11760705	11761024	319	DEL
Chr3	11793556	11798454	4898	DUP
Chr3	11824520	11826032	1512	DUP
Chr3	11863561	11864306	745	DUP
Chr3	11869880	11871349	1469	DUP
Chr3	11882161	11882658	497	DUP
Chr3	11887693	11889087	1394	DUP
Chr3	11893175	11893662	487	DUP
Chr3	11899468	11899521	53	DEL
Chr3	11900089	11901629	1540	DUP
Chr3	11900089	11901953	1864	DUP
Chr3	11926158	11926226	68	DEL
Chr3	11933716	11933790	74	DEL
Chr3	11965677	11966272	595	DEL
Chr3	11963395	11964170	775	DUP
Chr3	11969578	11970078	500	TL
Chr3	11972122	11973055	933	DUP
Chr3	12127410	12127978	568	INS
Chr3	12014860	12015528	668	DUP
Chr3	12014864	12015531	667	DUP
Chr3	12016818	12017986	1168	DUP
Chr3	12017021	12017985	964	DUP
Chr3	12143674	12144949	1275	INS
Chr3	12047839	12049368	1529	DUP
Chr3	12048174	12049215	1041	DUP
Chr3	12048876	12053686	4810	DUP
Chr3	12049405	12054530	5125	DUP
Chr3	12052620	12053239	619	DUP
Chr3	12056707	12058301	1594	DUP
Chr3	12058481	12066387	7906	DUP
Chr3	12061963	12063685	1722	DUP
Chr3	12061974	12063672	1698	DUP
Chr3	12065582	12066392	810	DUP
Chr3	12070656	12070931	275	DUP
Chr3	12077449	12084675	7226	TL
Chr3	12079446	12084675	5229	DUP
Chr3	12084673	12090205	5532	DUP
Chr3	12090207	12092040	1833	TL
Chr3	12118240	12118740	500	DEL
Chr3	12212488	12213088	600	INS
Chr3	12118951	12120420	1469	DUP
Chr3	12146768	12148498	1730	DUP
Chr3	12148636	12150142	1506	DUP
Chr3	12156937	12157588	651	DUP
Chr3	12157157	12158106	949	DUP
Chr3	12171590	12172284	694	DUP
Chr3	12184068	12211825	27757	TL
Chr1	14630181	14630051	130	INS
Chr3	12192134	12200899	8765	INV
Chr3	12194059	12195278	1219	DUP
Chr3	12196682	12201270	4588	DUP
Chr3	12207147	12208433	1286	DUP
Chr3	12209616	12211825	2209	DUP
Chr3	12211825	12212003	178	TL
Chr3	12211825	12225829	14004	DUP
Chr3	12217511	12218435	924	DUP
Chr3	12242937	12243853	916	DUP
Chr3	12243854	12247453	3599	DUP
Chr3	12243854	12249668	5814	DUP
Chr3	12245164	12254938	9774	DUP
Chr3	12255148	12255293	145	DUP
Chr3	12257078	12259605	2527	DUP
Chr3	12334049	12334101	52	DEL
Chr3	12356949	12357087	138	DEL
Chr3	12368005	12368529	524	DEL
Chr3	12375465	12377724	2259	DUP
Chr3	12404813	12404865	52	DEL
Chr3	12419972	12420378	406	DEL
Chr3	12433026	12433080	54	DEL
Chr3	12403702	12404249	547	DUP
Chr3	12404060	12404258	198	DUP
Chr3	12410005	12414023	4018	DUP
Chr3	12410613	12413095	2482	DUP
Chr3	12413739	12413998	259	DUP
Chr3	12413739	12414017	278	DUP
Chr3	12414049	12414204	155	DUP
Chr3	12427711	12428638	927	DUP
Chr3	12433366	12434252	886	DUP
Chr3	12437687	12442726	5039	TL
Chr3	12467349	12467543	194	DUP
Chr3	12467594	12472013	4419	TL
Chr3	12469288	12470097	809	DUP
Chr3	12476661	12476715	54	DEL
Chr3	12478085	12478872	787	DUP
Chr3	12478087	12486325	8238	TL
Chr3	12478670	12479242	572	DUP
Chr3	12479306	12480575	1269	DUP
Chr3	12577868	12577933	65	INS
Chr3	12498199	12499917	1718	DUP
Chr3	12499916	12500653	737	DUP
Chr3	12500662	12501385	723	DUP
Chr3	12511598	12513617	2019	TL
Chr3	12614183	12615572	1389	INS
Chr3	12618092	12618166	74	INS
Chr3	12523090	12523381	291	DUP
Chr3	12523090	12524360	1270	DUP
Chr3	12523090	12524360	1270	DUP
Chr3	12531174	12532274	1100	DUP
Chr3	12532368	12539729	7361	DUP
Chr3	12532529	12533065	536	DUP
Chr3	12533288	12534459	1171	DUP
Chr3	12549507	12555919	6412	TL
Chr3	12549509	12550340	831	DUP
Chr3	12549566	12550346	780	DUP
Chr3	12564518	12570557	6039	DUP
Chr3	12670835	12670889	54	INS
Chr3	12581070	12582090	1020	DUP
Chr3	12581081	12582456	1375	DUP
Chr3	12682681	12683130	449	INS
Chr3	12587960	12589320	1360	DUP
Chr3	12602887	12606929	4042	DUP
Chr3	12607120	12608833	1713	DUP
Chr3	12701532	12701675	143	INS
Chr3	12610215	12610722	507	DUP
Chr3	12613427	12618513	5086	DUP
Chr3	12613882	12618513	4631	DUP
Chr3	12613976	12616769	2793	DUP
Chr3	12616111	12620612	4501	TL
Chr3	12638407	12639445	1038	TL
Chr3	12643493	12643728	235	DUP
Chr3	12732109	12732176	67	INS
Chr3	12657947	12658240	293	DUP
Chr3	12659636	12661999	2363	DUP
Chr3	12660015	12661999	1984	TL
Chr3	12660015	12662000	1985	DUP
Chr3	12669119	12670116	997	TL
Chr3	12670333	12670439	106	DUP
Chr3	12670389	12670494	105	DUP
Chr3	12756167	12756323	156	INS
Chr3	12681995	12682557	562	DEL
Chr3	12805409	12806087	678	INS
Chr3	12697415	12697875	460	DUP
Chr3	12697874	12704090	6216	DUP
Chr3	12698185	12698676	491	DUP
Chr3	12701223	12702928	1705	DUP
Chr3	12703258	12704090	832	TL
Chr3	12707671	12707748	77	DEL
Chr3	12706825	12711713	4888	DUP
Chr3	12711713	12712617	904	DUP
Chr3	12712190	12713322	1132	DUP
Chr3	12712674	12713500	826	DUP
Chr3	12713642	12714052	410	DUP
Chr3	12714348	12730556	16208	TL
Chr3	12719237	12719914	677	DUP
Chr3	12730556	12734220	3664	DUP
Chr3	12736965	12737108	143	DEL
Chr3	12882052	12882230	178	INS
Chr3	12743683	12745798	2115	DUP
Chr3	12747265	12748092	827	DUP
Chr3	12748449	12750472	2023	DUP
Chr3	12750532	12752530	1998	DUP
Chr3	12751986	12756888	4902	DUP
Chr3	12756872	12757023	151	DUP
Chr3	12758955	12759944	989	DUP
Chr3	12759927	12760207	280	DUP
Chr3	12760817	12761147	330	DUP
Chr3	12761145	12761565	420	DUP
Chr3	12761563	12762244	681	DUP
Chr3	12766762	12767132	370	DUP
Chr3	12767117	12768291	1174	DUP
Chr3	12767508	12768292	784	DUP
Chr3	12768292	12768864	572	DUP
Chr3	12774934	12775545	611	DUP
Chr3	12779340	12779450	110	DUP
Chr3	12779669	12780220	551	DUP
Chr3	12781290	12782461	1171	DUP
Chr3	12782463	12783108	645	TL
Chr3	12784007	12787033	3026	DUP
Chr3	12792563	12795005	2442	DUP
Chr3	12798614	12806212	7598	DUP
Chr3	12809982	12813336	3354	TL
Chr3	12813995	12814721	726	DUP
Chr3	12818526	12820573	2047	DUP
Chr3	12823494	12824501	1007	DUP
Chr3	12824503	12827137	2634	DUP
Chr3	12827583	12828164	581	DUP
Chr3	12828162	12828452	290	DUP
Chr3	12828691	12829109	418	DUP
Chr3	12829044	12830924	1880	DUP
Chr3	12838135	12839963	1828	DUP
Chr3	12839975	12841840	1865	DUP
Chr3	12841429	12842409	980	DUP
Chr3	12843928	12847071	3143	TL
